ID,LAST_NAME,FIRST_NAME,NAME,TEAM,POSITION,HEIGHT,WEIGHT,DRAFT_YEAR
77994,ROBINSON,OLIVER,O. ROBINSON,SAS,G,6-4,180,1982
716,ROBINSON,RUMEAL,R. ROBINSON,ATL,G,6-2,195,1990
203080,ROBINSON,THOMAS,T. ROBINSON,POR,F,6-10,237,2012
77993,ROBINSON,TRUCK,T. ROBINSON,PHX,F,6-7,225,1974
77996,ROBINSON,WAYNE,W. ROBINSON,DET,F,6-8,217,1980
203922,ROBINSON III,GLENN,G. ROBINSON III,SAC,F,6-6,222,2014
77997,ROBINZINE,BILL,B. ROBINZINE,SAC,F,6-7,230,1975
77998,ROBISCH,DAVE,D. ROBISCH,DEN,C,6-10,235,1971
1629676,ROBY,ISAIAH,I. ROBY,OKC,F,6-8,230,2019
77999,ROCHA,RED,R. ROCHA,PHI,C,6-9,185,1947
78000,ROCHE,JOHN,J. ROCHE,DEN,G,6-3,170,1971
78001,ROCK,GENE,G. ROCK,CHS,G,5-9,155,
78002,ROCKER,JACK,J. ROCKER,GSW,C,6-5,185,
78003,RODGERS,GUY,G. RODGERS,GSW,G,6-0,185,1958
23,RODMAN,DENNIS,D. RODMAN,DET,F,6-6,220,1986
200771,RODRIGUEZ,SERGIO,S. RODRIGUEZ,POR,G,6-3,176,2006
691,ROE,LOU,L. ROE,DET,F,6-7,220,1995
435,ROGERS,CARLOS,C. ROGERS,TOR,FC,6-11,232,1994
78007,ROGERS,JOHNNY,J. ROGERS,SAC,F,6-10,225,1986
78008,ROGERS,MARSHALL,M. ROGERS,GSW,G,6-1,190,1976
915,ROGERS,RODNEY,R. ROGERS,LAC,F,6-7,270,1993
964,ROGERS,ROY,R. ROGERS,MEM,F,6-10,235,1996
78010,ROGES,AL,A. ROGES,BAL,F,6-4,195,
78011,ROHLOFF,KEN,K. ROHLOFF,ATL,G,6-0,195,1963
202375,ROLLE,MAGNUM,M. ROLLE,ATL,F,6-11,235,2010
78012,ROLLINS,KENNY,K. ROLLINS,CHS,G,6-0,168,1948
78013,ROLLINS,PHIL,P. ROLLINS,SAC,G,6-2,185,1956
78014,ROLLINS,TREE,T. ROLLINS,ATL,C,7-1,235,1977
78015,ROMAR,LORENZO,L. ROMAR,GSW,G,6-1,175,1980
200765,RONDO,RAJON,R. RONDO,ATL,G,6-1,180,2006
399,ROOKS,SEAN,S. ROOKS,LAC,C,6-10,260,1992
201565,ROSE,DERRICK,D. ROSE,DET,G,6-2,200,2008
147,ROSE,JALEN,J. ROSE,IND,GF,6-8,215,1994
990,ROSE,MALIK,M. ROSE,SAS,F,6-7,255,1996
78016,ROSE,ROBERT,R. ROSE,LAC,F,6-5,180,
78017,ROSENBERG,ALEXANDER,A. ROSENBERG,GSW,G,5-10,165,
78018,ROSENBLUTH,LENNIE,L. ROSENBLUTH,GSW,F,6-4,190,1957
78019,ROSENSTEIN,HANK,H. ROSENSTEIN,NYK,,,,
78020,ROSENTHAL,DICK,D. ROSENTHAL,DET,F,6-5,205,1954
2624,ROSS,QUINTON,Q. ROSS,LAC,GF,6-6,193,
203082,ROSS,TERRENCE,T. ROSS,ORL,GF,6-6,206,2012
78021,ROTH,DOUG,D. ROTH,WAS,F,6-11,255,1989
78022,ROTH,SCOTT,S. ROTH,MIN,F,6-8,212,1985
78023,ROTHENBERG,IRV,I. ROTHENBERG,NYK,C,6-7,215,1947
78024,ROTTNER,MICKEY,M. ROTTNER,CHS,G,5-10,180,
78025,ROUNDFIELD,DAN,D. ROUNDFIELD,ATL,F,6-8,205,1975
78026,ROUX,GIFF,G. ROUX,BOM,F,6-5,195,
78027,ROWAN,RON,R. ROWAN,POR,F,6-5,200,1986
78028,ROWE,CURTIS,C. ROWE,DET,F,6-7,225,1971
78029,ROWINSKI,JIM,J. ROWINSKI,MIA,C,6-8,250,1984
78030,ROWLAND,DERRICK,D. ROWLAND,MIL,F,6-5,195,1981
78031,ROWSOM,BRIAN,B. ROWSOM,CHA,F,6-9,220,1987
200750,ROY,BRANDON,B. ROY,POR,G,6-6,211,2006
140,ROYAL,DONALD,D. ROYAL,ORL,F,6-8,218,1987
78033,ROYER,BOB,B. ROYER,DN,G,5-10,155,1949
32,ROZIER,CLIFFORD,C. ROZIER,GSW,CF,6-11,230,1994
1626179,ROZIER,TERRY,T. ROZIER,CHA,G,6-1,190,2015
201937,RUBIO,RICKY,R. RUBIO,MIN,G,6-3,190,2009
2462,RUCKER,GUY,G. RUCKER,GSW,FC,6-9,270,1999
78035,RUDD,DELANEY,D. RUDD,UTA,G,6-2,180,1985
78036,RUDD,JOHN,J. RUDD,NYK,F,6-7,230,1978
204014,RUDEZ,DAMJAN,D. RUDEZ,IND,F,6-10,228,
78037,RUDOMETKIN,JOHN,J. RUDOMETKIN,NYK,F,6-6,205,1962
1913,RUFFIN,MICHAEL,M. RUFFIN,WAS,FC,6-8,248,1999
460,RUFFIN,TREVOR,T. RUFFIN,PHI,G,6-1,199,
78039,RUFFNER,PAUL,P. RUFFNER,LAC,C,6-10,225,1970
78040,RUKLICK,JOE,J. RUKLICK,GSW,F,6-9,220,1959
78041,RULAND,JEFF,J. RULAND,WAS,C,6-10,240,1980
78042,RULE,BOB,B. RULE,OKC,C,6-9,220,1967
78043,RULLO,JERRY,J. RULLO,GSW,G,5-10,165,
474,RUSCONI,STEFANO,S. RUSCONI,PHX,F,6-9,240,1990
201575,RUSH,BRANDON,B. RUSH,IND,GF,6-6,225,2008
2416,RUSH,KAREEM,K. RUSH,LAL,G,6-6,215,2002
78049,RUSSELL,BILL,B. RUSSELL,BOS,C,6-10,215,1956
935,RUSSELL,BRYON,B. RUSSELL,UTA,GF,6-7,225,1993
78047,RUSSELL,CAMPY,C. RUSSELL,CLE,F,6-8,215,1974
78045,RUSSELL,CAZZIE,C. RUSSELL,NYK,F,6-5,218,1966
1626156,RUSSELL,D'ANGELO,D. RUSSELL,MIN,G,6-4,193,2015
78046,RUSSELL,FRANK,F. RUSSELL,CHI,G,6-3,180,1972
78048,RUSSELL,WALKER,W. RUSSELL,DET,G,6-5,195,1982
201041,RUSSELL,WALKER,W. RUSSELL,DET,G,6-0,170,1982
717,SABONIS,ARVYDAS,A. SABONIS,POR,C,7-3,292,1986
1627734,SABONIS,DOMANTAS,D. SABONIS,IND,FC,6-11,240,2016
203135,SACRE,ROBERT,R. SACRE,LAL,C,7-0,270,2012
78050,SADOWSKI,ED,E. SADOWSKI,GSW,C,6-5,240,
78051,SAILORS,KENNY,K. SAILORS,PRO,G,5-10,175,
927,SALLEY,JOHN,J. SALLEY,DET,CF,6-11,255,1986
2422,SALMONS,JOHN,J. SALMONS,SAC,FG,6-6,207,2002
1089,SALVADORI,KEVIN,K. SALVADORI,SAC,C,7-0,231,
2066,SAMAKE,SOUMAILA,S. SAMAKE,BKN,C,6-10,240,2000
1629677,SAMANIC,LUKA,L. SAMANIC,SAS,F,6-10,227,2019
200798,SAMB,CHEIKH,C. SAMB,LAC,C,7-1,245,2006
1629102,SAMPSON,BRANDON,B. SAMPSON,CHI,G,6-5,184,
203960,SAMPSON,JAKARR,J. SAMPSON,IND,F,6-7,214,
2441,SAMPSON,JAMAL,J. SAMPSON,CHA,FC,6-11,235,2002
78055,SAMPSON,RALPH,R. SAMPSON,HOU,C,7-4,228,1983
202396,SAMUELS,SAMARDO,S. SAMUELS,CLE,C,6-9,260,
2143,SANCHEZ,PEPE,P. SANCHEZ,PHI,G,6-4,195,
78057,SANDERS,FRANKIE,F. SANDERS,BOS,F,6-6,200,1978
1874,SANDERS,JEFF,J. SANDERS,CHI,F,6-8,225,1989
202336,SANDERS,LARRY,L. SANDERS,MIL,C,6-11,235,2010
2684,SANDERS,MELVIN,M. SANDERS,SAS,GF,6-5,210,
78059,SANDERS,MIKE,M. SANDERS,PHX,F,6-6,210,1982
78060,SANDERS,THOMAS,T. SANDERS,BOS,F,6-6,210,1960
2091,SANTIAGO,DANIEL,D. SANTIAGO,MIL,C,7-1,256,
78061,SANTINI,BOB,B. SANTINI,NYK,F,6-5,190,1953
78062,SAPPLETON,WAYNE,W. SAPPLETON,BKN,F,6-9,215,1982
203967,SARIC,DARIO,D. SARIC,PHX,FC,6-10,225,2014
987,SASSER,JASON,J. SASSER,MEM,F,6-7,225,1996
2219,SASSER,JERYL,J. SASSER,ORL,G,6-6,200,2001
203107,SATORANSKY,TOMAS,T. SATORANSKY,CHI,G,6-7,210,2012
2261,SATTERFIELD,KENNY,K. SATTERFIELD,DEN,G,6-2,170,2001
78063,SAUL,FRANK,F. SAUL,LAL,G,6-2,185,1949
78064,SAULDSBERRY,WOODY,W. SAULDSBERRY,GSW,F,6-7,220,1957
78065,SAUNDERS,FRED,F. SAUNDERS,BOS,F,6-7,210,1974
78066,SAVAGE,DON,D. SAVAGE,PHI,F,6-3,205,1951
2453,SAVOVIC,PREDRAG,P. SAVOVIC,DEN,G,6-6,225,
78067,SAWYER,ALAN,A. SAWYER,WAS,F,6-5,195,1950
2243,SCALABRINE,BRIAN,B. SCALABRINE,BOS,F,6-9,235,2001
2637,SCALES,ALEX,A. SCALES,SAS,G,6-4,195,
78068,SCALES,DEWAYNE,D. SCALES,NYK,F,6-8,208,1980
78069,SCHADE,FRANK,F. SCHADE,SAC,G,6-1,170,1972
78070,SCHADLER,BEN,B. SCHADLER,CHS,F,6-0,185,1947
78071,SCHAEFER,HERM,H. SCHAEFER,LAL,G,6-0,175,
78072,SCHAFER,BOB,B. SCHAFER,ATL,G,6-3,195,1955
78073,SCHARNUS,BEN,B. SCHARNUS,CLR,F,6-2,173,
78074,SCHATZMAN,MARV,M. SCHATZMAN,BAL,F,6-5,200,1949
78075,SCHAUS,FRED,F. SCHAUS,DET,F,6-5,205,1949
7,SCHAYES,DAN,D. SCHAYES,DEN,C,6-11,260,1981
78076,SCHAYES,DOLPH,D. SCHAYES,PHI,F,6-8,195,1948
78078,SCHECTMAN,OSSIE,O. SCHECTMAN,NYK,G,6-0,175,
88,SCHEFFLER,STEVE,S. SCHEFFLER,OKC,C,6-9,250,1990
78080,SCHEFFLER,TOM,T. SCHEFFLER,POR,C,6-11,240,1977
78081,SCHELLHASE,DAVE,D. SCHELLHASE,CHI,G,6-3,205,1966
101195,SCHENSCHER,LUKE,L. SCHENSCHER,CHI,C,7-1,265,
78082,SCHERER,HERB,H. SCHERER,ATL,C,6-9,212,1950
368,SCHINTZIUS,DWAYNE,D. SCHINTZIUS,BKN,C,7-2,285,1990
78084,SCHLUETER,DALE,D. SCHLUETER,POR,C,6-10,225,1967
78085,SCHNELLBACHER,OTTO,O. SCHNELLBACHER,PRO,,,,
78086,SCHNITTKER,DICK,D. SCHNITTKER,LAL,F,6-5,200,1950
78087,SCHOENE,RUSS,R. SCHOENE,OKC,F,6-10,210,1982
1629678,SCHOFIELD,ADMIRAL,A. SCHOFIELD,WAS,GF,6-5,241,2019
78088,SCHOLZ,DAVE,D. SCHOLZ,PHI,F,6-8,220,1969
78089,SCHOON,MILT,M. SCHOON,SHE,C,6-7,230,
96,SCHREMPF,DETLEF,D. SCHREMPF,OKC,F,6-10,235,1985
203471,SCHRODER,DENNIS,D. SCHRODER,LAL,G,6-1,172,2013
78091,SCHULTZ,HOWIE,H. SCHULTZ,LAL,F,6-6,200,
78092,SCHULZ,DICK,D. SCHULZ,WAS,F,6-2,192,
78093,SCHWEITZ,JOHN,J. SCHWEITZ,OKC,G,6-6,210,1982
2449,SCOLA,LUIS,L. SCOLA,HOU,F,6-9,240,2002
78094,SCOLARI,FREDDIE,F. SCOLARI,WAS,G,5-11,180,
78095,SCOTT,ALVIN,A. SCOTT,PHX,F,6-7,185,1977
1064,SCOTT,BRENT,B. SCOTT,IND,FC,6-10,250,
2,SCOTT,BYRON,B. SCOTT,LAL,G,6-4,205,1983
78097,SCOTT,CHARLIE,C. SCOTT,PHX,G,6-5,175,1970
192,SCOTT,DENNIS,D. SCOTT,ORL,F,6-8,229,1990
1109,SCOTT,JAMES,J. SCOTT,MIA,F,6-6,180,
203118,SCOTT,MIKE,M. SCOTT,PHI,F,6-7,237,2012
78100,SCOTT,RAY,R. SCOTT,DET,F,6-9,215,1961
1035,SCOTT,SHAWNELLE,S. SCOTT,CLE,C,6-11,250,1994
1630206,SCRUBB,JAY,J. SCRUBB,LAC,G,6-6,220,2020
78102,SCURRY,CAREY,C. SCURRY,UTA,F,6-7,188,1985
78103,SEALS,BRUCE,B. SEALS,OKC,F,6-8,210,1975
1578,SEALS,SHEA,S. SEALS,LAL,G,6-5,210,
907,SEALY,MALIK,M. SEALY,LAC,GF,6-8,200,1992
78105,SEARCY,ED,E. SEARCY,BOS,F,6-6,210,1974
78106,SEARS,KEN,K. SEARS,NYK,F,6-9,198,1955
78107,SEE,WAYNE,W. SEE,WAT,G,6-3,190,
200757,SEFOLOSHA,THABO,T. SEFOLOSHA,HOU,FG,6-6,215,2006
938,SEIKALY,RONY,R. SEIKALY,MIA,C,6-11,253,1988
78109,SELBO,GLEN,G. SELBO,SHE,F,6-3,196,1947
202729,SELBY,JOSH,J. SELBY,MEM,G,6-2,183,2011
1627782,SELDEN,WAYNE,W. SELDEN,CHI,GF,6-5,230,
78110,SELLERS,BRAD,B. SELLERS,CHI,F,7-0,210,1986
78111,SELLERS,PHIL,P. SELLERS,DET,F,6-4,195,1976
78112,SELTZ,ROLLIE,R. SELTZ,AND,G,5-10,165,
78113,SELVY,FRANK,F. SELVY,LAL,G,6-2,180,1954
78114,SEMINOFF,JIM,J. SEMINOFF,BOS,G,6-2,190,
200754,SENE,MOUHAMED,M. SENE,OKC,C,6-11,230,2006
78115,SENESKY,GEORGE,G. SENESKY,GSW,G,6-2,179,
202338,SERAPHIN,KEVIN,K. SERAPHIN,WAS,FC,6-10,278,2010
1738,SESAY,ANSU,A. SESAY,OKC,F,6-9,225,1998
201196,SESSIONS,RAMON,R. SESSIONS,WAS,G,6-3,190,2007
78116,SEWELL,TOM,T. SEWELL,WAS,G,6-5,185,1984
1629012,SEXTON,COLLIN,C. SEXTON,CLE,G,6-1,190,2018
78117,SEYMOUR,PAUL,P. SEYMOUR,PHI,G,6-1,180,
78118,SHABACK,NICK,N. SHABACK,CLR,G,5-11,180,
1593,SHACKLEFORD,CHARLES,C. SHACKLEFORD,BKN,C,6-11,245,1988
78120,SHAEFFER,CARL,C. SHAEFFER,INO,G,6-3,185,
78121,SHAFFER,LEE,L. SHAFFER,PHI,F,6-7,220,1960
201203,SHAKUR,MUSTAFA,M. SHAKUR,WAS,G,6-4,195,
1629013,SHAMET,LANDRY,L. SHAMET,BKN,G,6-4,190,2018
1539,SHAMMGOD,GOD,G. SHAMMGOD,WAS,G,6-0,169,1997
78123,SHANNON,EARL,E. SHANNON,PRO,G,5-11,170,
78124,SHANNON,HOWIE,H. SHANNON,BOS,G,6-2,175,1949
78125,SHARE,CHARLIE,C. SHARE,ATL,C,6-11,235,1950
78126,SHARMAN,BILL,B. SHARMAN,BOS,G,6-1,175,1950
201594,SHARPE,WALTER,W. SHARPE,DET,F,6-9,245,2008
1117,SHASKY,JOHN,J. SHASKY,MIA,C,6-11,235,1986
78128,SHAVLIK,RON,R. SHAVLIK,NYK,F,6-8,200,1956
216,SHAW,BRIAN,B. SHAW,LAL,G,6-6,200,1988
1745,SHAW,CASEY,C. SHAW,PHI,C,6-11,255,1998
1629621,SHAYOK,MARIAL,M. SHAYOK,PHI,GF,6-5,198,2019
78130,SHEA,BOB,B. SHEA,PRO,F,6-2,194,
78131,SHEFFIELD,FRED,F. SHEFFIELD,GSW,F,6-2,165,
78132,SHELTON,CRAIG,C. SHELTON,ATL,F,6-7,210,1980
78133,SHELTON,LONNIE,L. SHELTON,OKC,F,6-8,240,1976
203129,SHENGELIA,TORNIKE,T. SHENGELIA,BKN,F,6-9,240,2012
1852,SHEPPARD,JEFF,J. SHEPPARD,ATL,G,6-3,190,
78135,SHEPPARD,STEVE,S. SHEPPARD,CHI,F,6-6,215,1977
78136,SHEROD,EDMUND,E. SHEROD,NYK,G,6-2,170,1981
78653,SHIPP,CHARLIE,C. SHIPP,WAT,G,6-1,200,
2321,SHIRLEY,PAUL,P. SHIRLEY,PHX,F,6-10,230,
78138,SHORT,GENE,G. SHORT,NYK,F,6-6,200,1975
78139,SHORT,PURVIS,P. SHORT,GSW,F,6-7,210,1978
78140,SHOUSE,DEXTER,D. SHOUSE,PHI,F,6-2,200,1985
78141,SHRIDER,DICK,D. SHRIDER,NYK,G,6-2,190,1948
78142,SHUE,GENE,G. SHUE,DET,G,6-2,170,1954
78143,SHUMATE,JOHN,J. SHUMATE,LAC,F,6-9,235,1974
202697,SHUMPERT,IMAN,I. SHUMPERT,HOU,G,6-5,215,2011
203144,SHVED,ALEXEY,A. SHVED,MIN,G,6-6,187,
1627783,SIAKAM,PASCAL,P. SIAKAM,TOR,F,6-9,230,2016
1626296,SIBERT,JORDAN,J. SIBERT,,G,6-4,187,
78144,SIBERT,SAM,S. SIBERT,SAC,F,6-7,215,1972
78145,SIBLEY,MARK,M. SIBLEY,POR,G,6-2,175,1973
78146,SICHTING,JERRY,J. SICHTING,IND,G,6-1,168,1979
78147,SIEGFRIED,LARRY,L. SIEGFRIED,BOS,G,6-3,190,1961
78148,SIEWERT,RALPH,R. SIEWERT,HUS,,,,
78149,SIKMA,JACK,J. SIKMA,OKC,C,6-11,230,1977
78150,SILAS,JAMES,J. SILAS,SAS,G,6-1,180,1972
78151,SILAS,PAUL,P. SILAS,ATL,F,6-7,220,1964
202918,SILAS,XAVIER,X. SILAS,PHI,G,6-5,205,2011
202081,SILER,GARRET,G. SILER,PHX,C,6-11,305,
78152,SILLIMAN,MIKE,M. SILLIMAN,LAC,F,6-6,225,1966
1629735,SILVA,CHRIS,C. SILVA,MIA,F,6-8,234,
101134,SIMIEN,WAYNE,W. SIMIEN,MIA,F,6-9,250,2005
1627732,SIMMONS,BEN,B. SIMMONS,PHI,GF,6-11,240,2016
2250,SIMMONS,BOBBY,B. SIMMONS,LAC,F,6-6,235,2001
200759,SIMMONS,CEDRIC,C. SIMMONS,NOP,F,6-9,235,2006
78153,SIMMONS,CONNIE,C. SIMMONS,NYK,C,6-8,222,
78154,SIMMONS,JOHNNY,J. SIMMONS,BOS,G,6-1,184,
203613,SIMMONS,JONATHON,J. SIMMONS,PHI,F,6-6,195,
1628424,SIMMONS,KOBI,K. SIMMONS,CHA,G,6-5,180,
1489,SIMMONS,LIONEL,L. SIMMONS,SAC,F,6-7,210,1990
1750,SIMON,MILES,M. SIMON,ORL,G,6-3,202,1998
1629014,SIMONS,ANFERNEE,A. SIMONS,POR,G,6-3,181,2018
54,SIMPKINS,DICKEY,D. SIMPKINS,CHI,CF,6-9,255,1994
202067,SIMPSON,DIAMON,D. SIMPSON,HOU,F,6-7,230,
78157,SIMPSON,RALPH,R. SIMPSON,DET,G,6-5,200,1972
1591,SIMS,ALVIN,A. SIMS,PHX,G,6-4,235,
78160,SIMS,BOB,B. SIMS,ATL,F,6-5,220,1960
201235,SIMS,COURTNEY,C. SIMS,IND,C,6-11,245,
78159,SIMS,DOUG,D. SIMS,SAC,F,6-7,195,
203156,SIMS,HENRY,H. SIMS,PHI,CF,6-10,248,
78161,SIMS,SCOTT,S. SIMS,SAS,G,6-1,170,1977
202713,SINGLER,KYLE,K. SINGLER,DET,F,6-8,228,2011
201606,SINGLETARY,SEAN,S. SINGLETARY,CHA,G,6-0,185,2008
202698,SINGLETON,CHRIS,C. SINGLETON,WAS,F,6-9,228,2011
101189,SINGLETON,JAMES,J. SINGLETON,LAC,F,6-8,230,
78162,SINGLETON,MCKINLEY,M. SINGLETON,NYK,F,6-5,175,1984
78163,SINICOLA,ZEKE,Z. SINICOLA,DET,G,5-10,165,1951
1629686,SIRVYDIS,DEIVIDAS,D. SIRVYDIS,DET,FG,6-8,190,2019
78164,SITTON,CHARLIE,C. SITTON,DAL,F,6-8,210,1984
203491,SIVA,PEYTON,P. SIVA,DET,G,6-0,185,2013
101,SKILES,SCOTT,S. SKILES,ORL,G,6-1,180,1986
78167,SKINNER,AL,A. SKINNER,BKN,G,6-3,190,1974
1730,SKINNER,BRIAN,B. SKINNER,LAC,FC,6-9,255,1998
78168,SKINNER,TALVIN,T. SKINNER,OKC,F,6-5,195,1974
78169,SKOOG,WHITEY,W. SKOOG,LAL,G,5-11,180,1951
78170,SLADE,JEFF,J. SLADE,WAS,F,6-6,220,1962
1073,SLATER,REGGIE,R. SLATER,TOR,F,6-7,255,
78171,SLAUGHTER,JIM,J. SLAUGHTER,BAL,C,6-11,210,1951
78172,SLAUGHTER,JOSE,J. SLAUGHTER,IND,G,6-5,205,1982
2447,SLAY,TAMAR,T. SLAY,BKN,G,6-8,215,2002
202388,SLOAN,DONALD,D. SLOAN,IND,G,6-3,205,
78173,SLOAN,JERRY,J. SLOAN,CHI,G,6-5,195,1965
101166,SLOKAR,UROS,U. SLOKAR,TOR,F,6-10,238,2005
78174,SLUBY,TOM,T. SLUBY,DAL,G,6-4,200,1984
1629346,SMAILAGIC,ALEN,A. SMAILAGIC,GSW,F,6-10,215,2019
78175,SMART,KEITH,K. SMART,SAS,G,6-1,175,1988
203935,SMART,MARCUS,M. SMART,BOS,G,6-3,220,2014
78176,SMAWLEY,BELUS,B. SMAWLEY,BOM,G,6-1,195,
78177,SMILEY,JACK,J. SMILEY,DET,G,6-3,190,
78178,SMITH,ADRIAN,A. SMITH,SAC,G,6-1,180,1958
78207,SMITH,BILL,B. SMITH,POR,C,7-0,220,1971
78209,SMITH,BILL,B. SMITH,NYK,F,6-5,190,1961
78202,SMITH,BINGO,B. SMITH,CLE,F,6-5,195,1969
78203,SMITH,BOBBY,B. SMITH,LAL,G,6-4,190,1959
293,SMITH,CHARLES,C. SMITH,LAC,F,6-10,244,1988
1520,SMITH,CHARLES,C. SMITH,SAS,G,6-4,200,1997
78179,SMITH,CHARLES,C. SMITH,BOS,F,6-1,160,
1814,SMITH,CHRIS,C. SMITH,MIN,G,6-3,190,1992
203147,SMITH,CHRIS,C. SMITH,NYK,G,6-2,200,
78181,SMITH,CLINTON,C. SMITH,GSW,F,6-6,210,1986
200783,SMITH,CRAIG,C. SMITH,MIN,F,6-7,265,2006
78182,SMITH,DEB,D. SMITH,BOM,F,6-3,180,
78183,SMITH,DEREK,D. SMITH,LAC,G,6-6,205,1982
78184,SMITH,DON,D. SMITH,PHI,G,6-0,160,1974
78185,SMITH,DONALD,D. SMITH,LAL,F,6-2,190,1947
2764,SMITH,DONTA,D. SMITH,ATL,G,6-7,215,2004
475,SMITH,DOUG,D. SMITH,DAL,F,6-10,220,1991
78187,SMITH,ED,E. SMITH,NYK,F,6-6,180,1951
78188,SMITH,ELMORE,E. SMITH,LAL,C,7-1,250,1971
78189,SMITH,GARFIELD,G. SMITH,BOS,C,6-9,235,1968
78190,SMITH,GREG,G. SMITH,MIL,F,6-5,195,1968
202962,SMITH,GREG,G. SMITH,HOU,C,6-10,250,
202397,SMITH,ISH,I. SMITH,WAS,G,6-0,175,
2747,SMITH,JR,J. SMITH,LAL,G,6-6,220,2004
2074,SMITH,JABARI,J. SMITH,SAC,C,6-11,250,2000
1630188,SMITH,JALEN,J. SMITH,PHX,FC,6-10,215,2020
201160,SMITH,JASON,J. SMITH,WAS,FC,7-0,240,2007
202536,SMITH,JERRY,J. SMITH,BKN,G,6-2,190,1963
78191,SMITH,JIM,J. SMITH,LAC,F,6-9,225,1981
693,SMITH,JOE,J. SMITH,MIN,FC,6-10,225,1995
2746,SMITH,JOSH,J. SMITH,ATL,F,6-9,225,2004
78192,SMITH,KEITH,K. SMITH,MIL,G,6-3,180,1986
181,SMITH,KENNY,K. SMITH,HOU,G,6-3,170,1987
78194,SMITH,LABRADFORD,L. SMITH,WAS,F,6-3,200,1991
78195,SMITH,LARRY,L. SMITH,GSW,F,6-8,215,1980
1910,SMITH,LEON,L. SMITH,ATL,F,6-10,235,1999
63,SMITH,MICHAEL,M. SMITH,SAC,F,6-8,240,1994
78197,SMITH,MICHAEL,M. SMITH,BOS,G,6-10,225,1989
2065,SMITH,MIKE,M. SMITH,WAS,F,6-8,195,2000
202701,SMITH,NOLAN,N. SMITH,POR,G,6-2,185,2011
78198,SMITH,OTIS,O. SMITH,ORL,F,6-5,210,1986
78199,SMITH,PHIL,P. SMITH,GSW,G,6-4,185,1974
78200,SMITH,RANDY,R. SMITH,LAC,G,6-3,180,1971
78201,SMITH,REGGIE,R. SMITH,POR,F,6-10,240,1992
78204,SMITH,ROBERT,R. SMITH,DEN,G,5-11,165,1977
203893,SMITH,RUSS,R. SMITH,MEM,G,6-0,165,2014
78205,SMITH,SAMMY,S. SMITH,CHI,F,6-4,200,1977
120,SMITH,STEVEN,S. SMITH,ATL,GF,6-8,221,1991
200848,SMITH,STEVEN,S. SMITH,PHI,F,6-9,250,
1478,SMITH,STEVIN,S. SMITH,DAL,G,6-2,208,
2604,SMITH,THERON,T. SMITH,CHA,F,6-8,225,
380,SMITH,TONY,T. SMITH,LAL,G,6-4,205,1990
78208,SMITH,WILLIE,W. SMITH,CLE,G,6-2,170,1976
1629015,SMITH,ZHAIRE,Z. SMITH,PHI,G,6-3,205,2018
1628372,SMITH JR.,DENNIS,D. SMITH JR.,NYK,G,6-2,205,2017
22,SMITS,RIK,R. SMITS,IND,C,7-4,265,1988
1091,SMREK,MIKE,M. SMREK,LAL,C,7-0,250,1985
78212,SMYTH,JOE,J. SMYTH,BAL,F,6-3,215,1953
203503,SNELL,TONY,T. SNELL,ATL,G,6-6,213,2013
727,SNOW,ERIC,E. SNOW,PHI,G,6-3,205,1995
78213,SNYDER,DICK,D. SNYDER,OKC,G,6-5,207,1966
2745,SNYDER,KIRK,K. SNYDER,NOP,FG,6-6,225,2004
78214,SOBEK,GEORGE,G. SOBEK,SHE,G,6-0,180,
78215,SOBERS,RICKY,R. SOBERS,CHI,G,6-3,198,1975
78216,SOBIE,RON,R. SOBIE,NYK,G,6-3,185,1956
78217,SOJOURNER,MIKE,M. SOJOURNER,ATL,C,6-9,225,1974
2226,SOLOMON,WILL,W. SOLOMON,MEM,G,6-1,185,2001
78219,SOMERSET,WILLIE,W. SOMERSET,WAS,G,5-8,170,1965
2443,SONGAILA,DARIUS,D. SONGAILA,WAS,F,6-9,248,2002
78220,SORENSON,DAVE,D. SORENSON,CLE,F,6-8,225,1970
203480,SOUTHERLAND,JAMES,J. SOUTHERLAND,NOP,F,6-8,215,
78221,SOVRAN,GINO,G. SOVRAN,HUS,F,6-2,175,
2776,SOW,PAPE,P. SOW,TOR,F,6-10,250,2004
1629034,SPALDING,RAY,R. SPALDING,CHA,F,6-9,225,2018
78222,SPANARKEL,JIM,J. SPANARKEL,DAL,G,6-5,190,1979
2779,SPANOULIS,VASSILIS,V. SPANOULIS,HOU,G,6-4,195,2004
78223,SPARROW,GUY,G. SPARROW,NYK,F,6-6,218,1955
600009,SPARROW,RORY,R. SPARROW,NYK,G,6-2,175,1980
78225,SPEARS,ODIE,O. SPEARS,SAC,F,6-5,205,1948
78226,SPECTOR,ART,A. SPECTOR,BOS,F,6-4,200,
201578,SPEIGHTS,MARREESE,M. SPEIGHTS,ORL,FC,6-10,255,2008
1629016,SPELLMAN,OMARI,O. SPELLMAN,NYK,F,6-8,245,2018
78227,SPENCER,ANDRE,A. SPENCER,SAC,F,6-6,210,
771,SPENCER,ELMORE,E. SPENCER,LAC,C,7-0,270,1992
280,SPENCER,FELTON,F. SPENCER,MIN,C,7-0,290,1990
78230,SPICER,LOU,L. SPICER,PRO,F,6-2,195,
78231,SPITZER,CRAIG,C. SPITZER,CHI,C,7-0,225,
201168,SPLITTER,TIAGO,T. SPLITTER,SAS,CF,6-11,245,2007
